0.00000e+00	0.00000e+00	0.00000e+00
0.00000e+00	1.25000e-02	0.00000e+00
0.00000e+00	3.75000e-02	0.00000e+00
0.00000e+00	6.25000e-02	0.00000e+00
0.00000e+00	8.75000e-02	0.00000e+00
0.00000e+00	1.12500e-01	0.00000e+00
0.00000e+00	1.37500e-01	0.00000e+00
0.00000e+00	1.62500e-01	0.00000e+00
0.00000e+00	1.87500e-01	0.00000e+00
0.00000e+00	2.12500e-01	0.00000e+00
0.00000e+00	2.37500e-01	0.00000e+00
0.00000e+00	2.62500e-01	0.00000e+00
0.00000e+00	2.87500e-01	0.00000e+00
0.00000e+00	3.12500e-01	0.00000e+00
0.00000e+00	3.37500e-01	0.00000e+00
0.00000e+00	3.62500e-01	0.00000e+00
0.00000e+00	3.87500e-01	0.00000e+00
0.00000e+00	4.12500e-01	0.00000e+00
0.00000e+00	4.37500e-01	0.00000e+00
0.00000e+00	4.62500e-01	0.00000e+00
0.00000e+00	4.87500e-01	0.00000e+00
0.00000e+00	5.12500e-01	0.00000e+00
0.00000e+00	5.37500e-01	0.00000e+00
0.00000e+00	5.62500e-01	0.00000e+00
0.00000e+00	5.87500e-01	0.00000e+00
0.00000e+00	6.12500e-01	0.00000e+00
0.00000e+00	6.37500e-01	0.00000e+00
0.00000e+00	6.62500e-01	0.00000e+00
0.00000e+00	6.87500e-01	0.00000e+00
0.00000e+00	7.12500e-01	0.00000e+00
0.00000e+00	7.37500e-01	0.00000e+00
0.00000e+00	7.62500e-01	0.00000e+00
0.00000e+00	7.87500e-01	0.00000e+00
0.00000e+00	8.12500e-01	0.00000e+00
0.00000e+00	8.37500e-01	0.00000e+00
0.00000e+00	8.62500e-01	0.00000e+00
0.00000e+00	8.87500e-01	0.00000e+00
0.00000e+00	9.12500e-01	4.00000e-01
0.00000e+00	9.37500e-01	4.00000e-01
0.00000e+00	9.62500e-01	4.00000e-01
0.00000e+00	9.87500e-01	4.00000e-01
0.00000e+00	1.01250e+00	4.00000e-01
0.00000e+00	1.03750e+00	0.00000e+00
0.00000e+00	1.06250e+00	0.00000e+00
0.00000e+00	1.08750e+00	0.00000e+00
0.00000e+00	1.11250e+00	0.00000e+00
0.00000e+00	1.13750e+00	0.00000e+00
0.00000e+00	1.16250e+00	0.00000e+00
0.00000e+00	1.18750e+00	0.00000e+00
0.00000e+00	1.21250e+00	0.00000e+00
0.00000e+00	1.23750e+00	0.00000e+00
0.00000e+00	1.26250e+00	0.00000e+00
0.00000e+00	1.28750e+00	0.00000e+00
0.00000e+00	1.31250e+00	0.00000e+00
0.00000e+00	1.33750e+00	0.00000e+00
0.00000e+00	1.36250e+00	0.00000e+00
0.00000e+00	1.38750e+00	0.00000e+00
0.00000e+00	1.41250e+00	0.00000e+00
0.00000e+00	1.43750e+00	0.00000e+00
0.00000e+00	1.46250e+00	0.00000e+00
0.00000e+00	1.48750e+00	0.00000e+00
0.00000e+00	1.51250e+00	0.00000e+00
0.00000e+00	1.53750e+00	0.00000e+00
0.00000e+00	1.56250e+00	0.00000e+00
0.00000e+00	1.58750e+00	0.00000e+00
0.00000e+00	1.61250e+00	0.00000e+00
0.00000e+00	1.63750e+00	0.00000e+00
0.00000e+00	1.66250e+00	0.00000e+00
0.00000e+00	1.68750e+00	0.00000e+00
0.00000e+00	1.71250e+00	0.00000e+00
0.00000e+00	1.73750e+00	0.00000e+00
0.00000e+00	1.76250e+00	0.00000e+00
0.00000e+00	1.78750e+00	0.00000e+00
0.00000e+00	1.81250e+00	0.00000e+00
0.00000e+00	1.83750e+00	0.00000e+00
0.00000e+00	1.86250e+00	0.00000e+00
0.00000e+00	1.88750e+00	0.00000e+00
0.00000e+00	1.91250e+00	0.00000e+00
0.00000e+00	1.93750e+00	0.00000e+00
0.00000e+00	1.96250e+00	0.00000e+00
0.00000e+00	1.98750e+00	0.00000e+00
0.00000e+00	2.00000e+00	0.00000e+00

2.50000e-02	0.00000e+00	0.00000e+00
2.50000e-02	1.25000e-02	0.00000e+00
2.50000e-02	3.75000e-02	1.09400e-04
2.50000e-02	6.25000e-02	7.98492e-05
2.50000e-02	8.75000e-02	-6.69863e-06
2.50000e-02	1.12500e-01	-1.25659e-04
2.50000e-02	1.37500e-01	-2.61843e-04
2.50000e-02	1.62500e-01	-4.03631e-04
2.50000e-02	1.87500e-01	-5.41058e-04
2.50000e-02	2.12500e-01	-6.65316e-04
2.50000e-02	2.37500e-01	-7.68922e-04
2.50000e-02	2.62500e-01	-8.46188e-04
2.50000e-02	2.87500e-01	-8.93686e-04
2.50000e-02	3.12500e-01	-9.10564e-04
2.50000e-02	3.37500e-01	-8.98619e-04
2.50000e-02	3.62500e-01	-8.62121e-04
2.50000e-02	3.87500e-01	-8.07451e-04
2.50000e-02	4.12500e-01	-7.42631e-04
2.50000e-02	4.37500e-01	-6.76844e-04
2.50000e-02	4.62500e-01	-6.20038e-04
2.50000e-02	4.87500e-01	-5.82685e-04
2.50000e-02	5.12500e-01	-5.75743e-04
2.50000e-02	5.37500e-01	-6.10822e-04
2.50000e-02	5.62500e-01	-7.00469e-04
2.50000e-02	5.87500e-01	-8.58410e-04
2.50000e-02	6.12500e-01	-1.09934e-03
2.50000e-02	6.37500e-01	-1.43762e-03
2.50000e-02	6.62500e-01	-1.88413e-03
2.50000e-02	6.87500e-01	-2.44042e-03
2.50000e-02	7.12500e-01	-3.09142e-03
2.50000e-02	7.37500e-01	-3.80295e-03
2.50000e-02	7.62500e-01	-4.54352e-03
2.50000e-02	7.87500e-01	-5.36839e-03
2.50000e-02	8.12500e-01	-6.55519e-03
