0.00000e+00	1.00000e-02	0.00000e+00	        NaN	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	3.00000e-02	-8.86500e-04	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	5.00000e-02	-1.46250e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	7.00000e-02	-2.02650e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	9.00000e-02	-2.57850e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	1.10000e-01	-3.11850e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	1.30000e-01	-3.64650e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	1.50000e-01	-4.16250e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	1.70000e-01	-4.66650e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	1.90000e-01	-5.15850e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	2.10000e-01	-5.63850e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	2.30000e-01	-6.10650e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	2.50000e-01	-6.56250e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	2.70000e-01	-7.00650e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	2.90000e-01	-7.43850e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	3.10000e-01	-7.85850e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	3.30000e-01	-8.26650e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	3.50000e-01	-8.66250e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	3.70000e-01	-9.04650e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	3.90000e-01	-9.41850e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	4.10000e-01	-9.77850e-03	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	4.30000e-01	-1.01265e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
0.00000e+00	4.50000e-01	-1.04625e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	3.84000e-04	1.76637e-04	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00
